date,ocid,character_name,equipment_list,item_equipment_slot,item_equipment_part,item_name,item_icon,item_description,item_shape_name,item_shape_icon,item_gender,item_base_option,potential_option_grade,additional_potential_option_grade,potential_option_flag,potential_option_1,potential_option_2,potential_option_3,additional_potential_option_flag,additional_potential_option_1,additional_potential_option_2,additional_potential_option_3,equipment_level_increase,item_exceptional_option,item_add_option,growth_exp,growth_level,scroll_upgrade,cuttable_count,golden_hammer_flag,scroll_resilience_count,scroll_upgradeable_count,soul_name,soul_option,item_etc_option,starforce,starforce_scroll_flag,item_starforce_option,special_ring_level,date_expire,freestyle_flag,item_total_option__str,item_total_option__dex,item_total_option__int,item_total_option__luk,item_total_option__max_hp,item_total_option__max_mp,item_total_option__attack_power,item_total_option__magic_power,item_total_option__armor,item_total_option__speed,item_total_option__jump,item_total_option__boss_damage,item_total_option__ignore_monster_armor,item_total_option__all_stat,item_total_option__damage,item_total_option__equipment_level_decrease,item_total_option__max_hp_rate,item_total_option__max_mp_rate
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,무기,장검,제네시스 창세검,https://open.api.nexon.com/static/maplestory/item/icon/KENDOHMF,,제네시스 창세검,https://open.api.nexon.com/static/maplestory/item/icon/KENDOHMF,,"{""str"":""150"",""dex"":""150"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""340"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""30"",""ignore_monster_armor"":""20"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":200}",레전드리,레전드리,FALSE,보스 몬스터 데미지 +35%,보스 몬스터 데미지 +40%,공격력 +9%,FALSE,공격력 +12%,공격력 +9%,캐릭터 기준 9레벨 당 STR +1,0,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""exceptional_upgrade"":0}","{""str"":""0"",""dex"":""77"",""int"":""0"",""luk"":""66"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""210"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""12"",""damage"":""0"",""all_stat"":""0"",""equipment_level_decrease"":0}",0,0,8,255,미적용,0,0,위대한 진 힐라의 소울 적용,공격력 +3%,"{""str"":""32"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""72"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",22,미사용,"{""str"":""145"",""dex"":""145"",""int"":""0"",""luk"":""0"",""max_hp"":""255"",""max_mp"":""255"",""attack_power"":""253"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,,0,327,372,0,66,255,255,875,0,0,0,0,42,20,0,0,0,0,0
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,반지1,반지,마이스터링,https://open.api.nexon.com/static/maplestory/item/icon/KEODIHLE,,마이스터링,https://open.api.nexon.com/static/maplestory/item/icon/KEODIHLE,,"{""str"":""5"",""dex"":""5"",""int"":""5"",""luk"":""5"",""max_hp"":""200"",""max_mp"":""200"",""attack_power"":""1"",""magic_power"":""1"",""armor"":""150"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""ignore_monster_armor"":""0"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":140}",레전드리,에픽,FALSE,아이템 드롭률 +20%,LUK +9%,메소 획득량 +20%,FALSE,공격력 +11,방어력 +100,최대 HP +2%,0,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""exceptional_upgrade"":0}","{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""damage"":""0"",""all_stat"":""0"",""equipment_level_decrease"":0}",0,0,0,255,미적용,0,2,,,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",17,미사용,"{""str"":""58"",""dex"":""58"",""int"":""58"",""luk"":""58"",""max_hp"":""255"",""max_mp"":""0"",""attack_power"":""17"",""magic_power"":""17"",""armor"":""206"",""speed"":""0"",""jump"":""0""}",0,,0,63,63,63,63,455,200,18,18,356,0,0,0,0,0,0,0,0,0
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,반지2,반지,어웨이크 링,https://open.api.nexon.com/static/maplestory/item/icon/KEODPEPJ,각성의 산에서 얻을 수 있는 특별한 능력의 반지이다.  어웨이크 링 전용 강화 주문서만 사용 가능  잠재능력 및 에디셔널 잠재능력 부여 가능,어웨이크 링,https://open.api.nexon.com/static/maplestory/item/icon/KEODPEPJ,,"{""str"":""10"",""dex"":""10"",""int"":""10"",""luk"":""10"",""max_hp"":""1000"",""max_mp"":""1000"",""attack_power"":""10"",""magic_power"":""10"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""ignore_monster_armor"":""0"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":120}",레전드리,레어,FALSE,아이템 드롭률 +20%,올스탯 +6%,STR +9%,FALSE,공격력 +10,INT +6,,0,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""exceptional_upgrade"":0}","{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""damage"":""0"",""all_stat"":""0"",""equipment_level_decrease"":0}",0,0,3,255,미적용,0,0,,,"{""str"":""30"",""dex"":""30"",""int"":""30"",""luk"":""30"",""max_hp"":""3000"",""max_mp"":""3000"",""attack_power"":""15"",""magic_power"":""15"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,미사용,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,,0,40,40,40,40,4000,4000,25,25,0,0,0,0,0,0,0,0,0,0
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,반지3,반지,버서커의 마이스터 임모탈 링,https://open.api.nexon.com/static/maplestory/item/icon/KEODIHIF,,버서커의 마이스터 임모탈 링,https://open.api.nexon.com/static/maplestory/item/icon/KEODIHIF,,"{""str"":""5"",""dex"":""5"",""int"":""5"",""luk"":""5"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""3"",""magic_power"":""0"",""armor"":""30"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""ignore_monster_armor"":""0"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":90}",레전드리,레어,FALSE,메소 획득량 +20%,아이템 드롭률 +20%,DEX +9%,FALSE,공격력 +8,방어력 +45,,0,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""exceptional_upgrade"":0}","{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""damage"":""0"",""all_stat"":""0"",""equipment_level_decrease"":0}",0,0,2,255,미적용,0,0,,,"{""str"":""1"",""dex"":""1"",""int"":""2"",""luk"":""3"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""10"",""magic_power"":""0"",""armor"":""1"",""speed"":""0"",""jump"":""0""}",5,미사용,"{""str"":""10"",""dex"":""10"",""int"":""10"",""luk"":""10"",""max_hp"":""35"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""10"",""speed"":""0"",""jump"":""0""}",0,,0,16,16,17,18,35,0,13,0,41,0,0,0,0,0,0,0,0,0
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,반지4,반지,가디언의 마이스터 임모탈 링,https://open.api.nexon.com/static/maplestory/item/icon/KEODIHIC,,가디언의 마이스터 임모탈 링,https://open.api.nexon.com/static/maplestory/item/icon/KEODIHIC,,"{""str"":""10"",""dex"":""10"",""int"":""10"",""luk"":""10"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""150"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""ignore_monster_armor"":""0"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":90}",레전드리,레어,FALSE,아이템 드롭률 +20%,메소 획득량 +20%,DEX +9%,FALSE,공격력 +8,방어력 +45,,0,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""exceptional_upgrade"":0}","{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""damage"":""0"",""all_stat"":""0"",""equipment_level_decrease"":0}",0,0,2,255,미적용,0,0,,,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""8"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",5,미사용,"{""str"":""10"",""dex"":""10"",""int"":""10"",""luk"":""10"",""max_hp"":""35"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""44"",""speed"":""0"",""jump"":""0""}",0,,0,20,20,20,20,35,0,8,0,194,0,0,0,0,0,0,0,0,0
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,펜던트,펜던트,정령의 펜던트,https://open.api.nexon.com/static/maplestory/item/icon/KEOAJENF,착용 시 30%의 추가 경험치 효과를 얻습니다.,정령의 펜던트,https://open.api.nexon.com/static/maplestory/item/icon/KEOAJENF,,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""ignore_monster_armor"":""0"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":0}",,,FALSE,,,,FALSE,,,,0,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""exceptional_upgrade"":0}","{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""damage"":""0"",""all_stat"":""0"",""equipment_level_decrease"":0}",0,0,0,255,미적용,0,0,,,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,미사용,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,2025-10-31T00:17+09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,훈장,훈장,THE RED,https://open.api.nexon.com/static/maplestory/item/icon/KEOGIDNC,MVP 레드 등급에게 주어지는 훈장이다. 지급받은 달의 말일까지 사용할 수 있다.,THE RED,https://open.api.nexon.com/static/maplestory/item/icon/KEOGIDNC,,"{""str"":""7"",""dex"":""7"",""int"":""7"",""luk"":""7"",""max_hp"":""350"",""max_mp"":""350"",""attack_power"":""7"",""magic_power"":""7"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""5"",""ignore_monster_armor"":""0"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":0}",,,FALSE,,,,FALSE,,,,0,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""exceptional_upgrade"":0}","{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""damage"":""0"",""all_stat"":""0"",""equipment_level_decrease"":0}",0,0,0,255,미적용,0,0,,,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,미사용,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,2025-10-31T23:59+09:00,0,7,7,7,7,350,350,7,7,0,0,0,5,0,0,0,0,0,0
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,벨트,벨트,몽환의 벨트,https://open.api.nexon.com/static/maplestory/item/icon/KEOBJEOJ,,몽환의 벨트,https://open.api.nexon.com/static/maplestory/item/icon/KEOBJEOJ,,"{""str"":""50"",""dex"":""50"",""int"":""50"",""luk"":""50"",""max_hp"":""150"",""max_mp"":""150"",""attack_power"":""6"",""magic_power"":""6"",""armor"":""150"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""ignore_monster_armor"":""0"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":200}",레전드리,레전드리,FALSE,STR +12%,STR +9%,STR +9%,FALSE,올스탯 +6%,STR +6%,올스탯 +5%,0,"{""str"":""20"",""dex"":""20"",""int"":""20"",""luk"":""20"",""max_hp"":""1000"",""max_mp"":""1000"",""attack_power"":""15"",""magic_power"":""15"",""exceptional_upgrade"":1}","{""str"":""96"",""dex"":""30"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""5"",""jump"":""0"",""boss_damage"":""0"",""damage"":""0"",""all_stat"":""6"",""equipment_level_decrease"":0}",0,0,4,3,미적용,0,0,,,"{""str"":""9"",""dex"":""4"",""int"":""6"",""luk"":""13"",""max_hp"":""80"",""max_mp"":""30"",""attack_power"":""24"",""magic_power"":""10"",""armor"":""6"",""speed"":""0"",""jump"":""0""}",22,미사용,"{""str"":""145"",""dex"":""145"",""int"":""145"",""luk"":""145"",""max_hp"":""255"",""max_mp"":""0"",""attack_power"":""106"",""magic_power"":""106"",""armor"":""321"",""speed"":""0"",""jump"":""0""}",0,,0,300,229,201,208,485,180,136,122,477,5,0,0,0,6,0,0,0,0
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,어깨장식,어깨장식,에테르넬 나이트숄더,https://open.api.nexon.com/static/maplestory/item/icon/KEOHJFPD,,에테르넬 나이트숄더,https://open.api.nexon.com/static/maplestory/item/icon/KEOHJFPD,,"{""str"":""51"",""dex"":""51"",""int"":""51"",""luk"":""51"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""28"",""magic_power"":""28"",""armor"":""450"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""ignore_monster_armor"":""0"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":250}",레전드리,유니크,FALSE,STR +13%,올스탯 +10%,올스탯 +7%,FALSE,올스탯 +6%,STR +5%,STR +15,0,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""exceptional_upgrade"":0}","{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""damage"":""0"",""all_stat"":""0"",""equipment_level_decrease"":0}",0,0,2,255,미적용,0,0,,,"{""str"":""2"",""dex"":""3"",""int"":""4"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""9"",""magic_power"":""6"",""armor"":""3"",""speed"":""0"",""jump"":""0""}",22,미사용,"{""str"":""159"",""dex"":""159"",""int"":""119"",""luk"":""119"",""max_hp"":""255"",""max_mp"":""0"",""attack_power"":""120"",""magic_power"":""120"",""armor"":""896"",""speed"":""0"",""jump"":""0""}",0,,0,212,213,174,170,255,0,157,154,1349,0,0,0,0,0,0,0,0,0
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,포켓 아이템,포켓 아이템,저주받은 적의 마도서,https://open.api.nexon.com/static/maplestory/item/icon/KEOEJHGB,포켓 슬롯에만 장착 가능,저주받은 적의 마도서,https://open.api.nexon.com/static/maplestory/item/icon/KEOEJHGB,,"{""str"":""20"",""dex"":""10"",""int"":""10"",""luk"":""10"",""max_hp"":""100"",""max_mp"":""100"",""attack_power"":""10"",""magic_power"":""10"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""ignore_monster_armor"":""0"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":160}",,,FALSE,,,,FALSE,,,,0,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""exceptional_upgrade"":0}","{""str"":""65"",""dex"":""20"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""5"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""damage"":""0"",""all_stat"":""6"",""equipment_level_decrease"":0}",0,0,0,255,미적용,0,0,,,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,미사용,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,,0,85,30,10,10,100,100,15,10,0,0,0,0,0,6,0,0,0,0
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,기계 심장,기계 심장,컴플리트 언더컨트롤,https://open.api.nexon.com/static/maplestory/item/icon/KEJFJHHE,,컴플리트 언더컨트롤,https://open.api.nexon.com/static/maplestory/item/icon/KEJFJHHE,,"{""str"":""25"",""dex"":""25"",""int"":""25"",""luk"":""25"",""max_hp"":""1250"",""max_mp"":""0"",""attack_power"":""15"",""magic_power"":""15"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""ignore_monster_armor"":""30"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":200}",레전드리,레전드리,FALSE,STR +12%,STR +12%,STR +9%,FALSE,STR +8%,올스탯 +5%,공격력 +14,0,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""exceptional_upgrade"":0}","{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""damage"":""0"",""all_stat"":""0"",""equipment_level_decrease"":0}",0,0,10,255,미적용,0,0,,,"{""str"":""30"",""dex"":""30"",""int"":""30"",""luk"":""30"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""97"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",18,미사용,"{""str"":""85"",""dex"":""85"",""int"":""85"",""luk"":""85"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""39"",""magic_power"":""39"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,,0,140,140,140,140,1250,0,151,54,0,0,0,0,30,0,0,0,0,0
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,뱃지,뱃지,창세의 뱃지,https://open.api.nexon.com/static/maplestory/item/icon/KEOKJFGE,,창세의 뱃지,https://open.api.nexon.com/static/maplestory/item/icon/KEOKJFGE,,"{""str"":""15"",""dex"":""15"",""int"":""15"",""luk"":""15"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""10"",""magic_power"":""10"",""armor"":""0"",""speed"":""10"",""jump"":""10"",""boss_damage"":""0"",""ignore_monster_armor"":""0"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":200}",,,FALSE,,,,FALSE,,,,0,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""exceptional_upgrade"":0}","{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""damage"":""0"",""all_stat"":""0"",""equipment_level_decrease"":0}",0,0,0,255,미적용,0,0,,,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,미사용,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,,0,15,15,15,15,0,0,10,10,0,10,10,0,0,0,0,0,0,0
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,엠블렘,엠블렘,미트라의 분노 : 전사,https://open.api.nexon.com/static/maplestory/item/icon/KEOLLCLE,,미트라의 분노 : 전사,https://open.api.nexon.com/static/maplestory/item/icon/KEOLLCLE,,"{""str"":""40"",""dex"":""40"",""int"":""0"",""luk"":""0"",""max_hp"":""700"",""max_mp"":""0"",""attack_power"":""5"",""magic_power"":""5"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""ignore_monster_armor"":""0"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":200}",레전드리,레전드리,FALSE,공격력 +12%,공격력 +9%,공격력 +9%,FALSE,공격력 +12%,공격력 +9%,STR +9%,0,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""exceptional_upgrade"":0}","{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""damage"":""0"",""all_stat"":""0"",""equipment_level_decrease"":0}",0,0,0,255,미적용,0,0,,,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,미사용,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,,0,40,40,0,0,700,0,5,5,0,0,0,0,0,0,0,0,0,0
2025-10-29T00:00+09:00,3b42c6b58d1c68f3789965307fc90688efe8d04e6d233bd35cf2fabdeb93fb0d,조용눈,item_equipment,펜던트2,펜던트,울프스 그린 펜던트,https://open.api.nexon.com/static/maplestory/item/icon/KEOAJHHH,,울프스 그린 펜던트,https://open.api.nexon.com/static/maplestory/item/icon/KEOAJHHH,,"{""str"":""0"",""dex"":""4"",""int"":""0"",""luk"":""0"",""max_hp"":""45"",""max_mp"":""45"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""65"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""ignore_monster_armor"":""0"",""all_stat"":""0"",""max_hp_rate"":""0"",""max_mp_rate"":""0"",""base_equipment_level"":100}",레전드리,,FALSE,아이템 드롭률 +20%,아이템 드롭률 +20%,DEX +9%,FALSE,,,,0,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""exceptional_upgrade"":0}","{""str"":""0"",""dex"":""0"",""int"":""9"",""luk"":""9"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0"",""boss_damage"":""0"",""damage"":""0"",""all_stat"":""0"",""equipment_level_decrease"":15}",0,0,0,255,미적용,0,4,,,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,미사용,"{""str"":""0"",""dex"":""0"",""int"":""0"",""luk"":""0"",""max_hp"":""0"",""max_mp"":""0"",""attack_power"":""0"",""magic_power"":""0"",""armor"":""0"",""speed"":""0"",""jump"":""0""}",0,,0,0,4,9,9,45,45,0,0,65,0,0,0,0,0,0,15,0,0
